Date,Open,High,Low,Close,Volume,sentiment
2025-07-10,729.8359710403425,734.0760133186282,717.9139576323801,725.5360717773438,9913600,0.0
2025-07-11,720.8071559255932,723.4608966552098,708.0371589748221,715.828857421875,10873900,0.0
2025-07-14,715.9186673172987,726.294324886829,714.8711396040657,719.2308959960938,8939400,0.0
2025-07-15,722.2038798413794,722.7724907094275,708.1568531421487,708.7255249023438,11529500,0.0
2025-07-16,711.6985138171127,712.2970836136572,697.6315755690009,701.2630004882812,13067600,0.0
2025-07-17,702.7395996705828,704.2460714207873,695.4766277838654,699.7665405273438,11803300,0.0
2025-07-18,700.5447529444856,703.0588680042227,690.0294703606638,702.6298828125,12779800,0.0
2025-07-21,705.1439122135475,715.3200251684316,704.1063709182977,711.2994384765625,9404400,0.0
2025-07-22,714.5119719450398,714.9209845240272,699.7665722015134,703.1586303710938,8921100,0.0
2025-07-23,704.7150127643985,712.955669824656,703.2783841619789,711.9081420898438,8771600,0.0
2025-07-24,715.3699112663372,721.9245248031309,712.3270697155897,713.1251831054688,10920800,0.0
2025-07-25,715.2401874661052,718.9614892126135,710.2319910963464,711.0101318359375,8271700,0.0
2025-07-28,713.5243091595448,723.0419351595109,711.0101939967738,715.9486083984375,8715700,0.0
2025-07-29,718.3130022321428,722.7724995594365,698.270047363426,698.35986328125,13267000,0.0
2025-07-30,706.4309422136296,706.8399547738821,689.5805015781577,693.5811157226562,27077300,0.0
2025-07-31,773.3836936232736,782.9113054874113,763.7163951695271,771.6278076171875,38831100,0.0
2025-08-01,758.9476005405788,764.2052724882252,743.5637464392476,748.2527465820312,19028700,0.031139333333333335
2025-08-04,758.2193240496142,775.029820232538,756.6330226185955,774.5509643554688,15801700,0.0
2025-08-05,774.6307577641016,781.2950989411861,761.212259491104,761.6712036132812,11640300,0.0
2025-08-06,768.1958857027562,771.827371776558,758.6782598971715,770.1812133789062,9733900,0.0
2025-08-07,771.6776357205837,773.1841074016191,757.7702959207965,760.0449829101562,9019700,0.0
2025-08-08,760.9628565603988,768.0961282780016,756.8026440305783,767.4974975585938,7320800,0.0
2025-08-11,768.2757194135389,771.6478049440495,762.8783609453131,764.0755615234375,7612000,0.0
2025-08-12,771.1888187456735,791.8103707559926,770.6201469797736,788.1489868164062,14563100,0.0
2025-08-13,789.2963900548351,793.5962894533881,776.4066172801486,778.2523193359375,8811800,0.0
2025-08-14,776.0573823379099,785.9641084064921,770.6999694623344,780.2974243164062,8116200,0.0
2025-08-15,782.3127720209482,794.3843975355859,778.9905571139482,783.3901977539062,13375400,0.0
2025-08-18,773.2739649293972,773.9922487170201,754.7873521125813,765.572021484375,16513700,0.0
2025-08-19,765.3226078635242,765.3724785334582,747.604210382002,749.71923828125,12286700,0.0
2025-08-20,745.8184055724877,748.4422481947564,729.2872227778392,745.968017578125,11898200,0.0
2025-08-21,742.965126847803,743.7532539146816,731.392269728463,737.3682250976562,8876300,0.0
2025-08-22,737.4979443181139,755.1265868650723,732.6693186706706,753.021484375,10612700,0.0
2025-08-25,753.0514312038815,757.1019160115399,748.3724176422635,751.5349731445312,6861200,0.0
2025-08-26,749.0408739151204,753.1013452690629,746.187589469264,752.3331298828125,7601800,0.0
2025-08-27,750.5373617239242,752.3830637406979,741.0995653139147,745.62890625,8315400,0.0
2025-08-28,742.2568318080029,751.2856157691724,739.0643171271723,749.3501586914062,7468000,0.0
2025-08-29,743.5338383928589,745.3894657992533,733.6270507950396,736.96923828125,9070500,0.0
2025-09-02,724.3388778368966,734.2755636355303,720.0389785344453,733.3876342773438,9350900,0.064339
2025-09-03,734.2755923879996,738.5156348712184,732.2702919649562,735.3231201171875,7699300,0.0
2025-09-04,746.8161054490425,759.3765729399474,744.0725487076684,746.8959350585938,11439100,0.0
2025-09-05,750.8565963566639,756.1741251448537,743.2844139282448,750.68701171875,9663400,0.0
2025-09-08,754.2286352813065,764.71401930554,750.2579802053917,750.5372924804688,13087800,0.0
2025-09-09,755.715159278882,764.5045146420852,751.6646744655906,763.9059448242188,10999000,0.0
2025-09-10,763.3372922969834,763.9059640843684,749.2403942554,750.2180786132812,12478300,0.0
2025-09-11,752.8818998869256,755.3261108896929,746.6165845282627,749.1406860351562,7923300,0.0
2025-09-12,746.9756681630587,755.7949823874058,742.0173423532742,753.8196411132812,8248600,0.0
2025-09-15,755.6952236302711,772.2563664766384,750.2280827190908,762.9083251953125,10533800,0.0
2025-09-16,765.2029206615051,779.5292605984961,763.3073480005289,777.1748046875,11782500,0.0
2025-09-17,778.16248073438,781.4547366857648,764.5145401578408,773.9024658203125,9400900,0.0
2025-09-18,778.9206424262118,786.9318567440129,771.5479431530769,778.4218139648438,10955000,0.0
2025-09-19,784.5774149162842,788.9471575257752,767.3878039844694,776.5562744140625,23696800,0.0
2025-09-22,780.5445827585347,784.4181095052566,763.1935958899483,763.8824462890625,11706900,0.0
2025-09-23,767.9656453445465,769.3133669851754,749.8160063356215,754.1387939453125,10872600,0.0
2025-09-24,756.2352564498105,759.8392144671293,751.2735837511626,759.3899536132812,8828200,0.0
2025-09-25,752.1920046258563,755.5064686568031,743.3068402529434,747.6595458984375,10591100,0.0
2025-09-26,748.7477432379202,750.6745134518627,736.1188402620083,742.5081787109375,9696300,0.0
2025-09-29,747.4698773667765,749.5264964028529,737.9159094495395,742.1588134765625,9246800,0.0
2025-09-30,741.0106631587118,741.729431724798,725.0872827303901,733.15380859375,16226800,0.0
2025-10-01,720.2853684573676,720.6447527663656,709.0142405229949,716.142333984375,20419600,-0.13207750000000001
2025-10-02,721.3735522103992,726.5548890984803,716.9409630753169,725.8360595703125,11415300,0.0
