Date,Open,High,Low,Close,Volume,sma_20_ratio,sma_50_ratio,bb_upper_ratio,bb_lower_ratio,rsi,macd_ratio,return_5d,return_10d,volatility_20d,vol_log_ret
2020-12-04,82.53,82.68,82.01,82.16,1571130,0.001131937682570637,0.007960077896786714,0.021068284096465897,0.02333215946160717,1.3159268448486234,0.004738843497185545,-0.007249879168680584,-0.0062893081761007386,0.008267402615296175,0.34857962409519594
2020-12-07,82.16,83.59,82.01,82.91,1970400,0.009624894463876515,0.01598118441683757,0.0128339160513207,0.03208370497907373,1.6038780541432267,0.004917486715081697,0.016676885346413206,-0.008134944371336328,0.008508671912576812,0.22644133316009274
2020-12-08,82.99,83.14,82.16,82.31,1468350,0.002223302150407082,0.008084072409184854,0.020415905288834035,0.0248625095896482,1.2874108835540325,0.004490198034291442,-0.004475084663764006,-0.012595969289827202,0.008686657812727072,-0.2940970729055099
2020-12-09,82.91,82.99,82.38,82.68,1701940,0.0056906144170295265,0.01243347847121439,0.01612958957379635,0.027510818407855405,1.0522564970746087,0.004414918397860643,0.006329113924050667,0.0008473550417626985,0.008241129623016133,0.14762936202073362
2020-12-10,83.14,85.85,83.14,84.42,6077770,0.024176735370765184,0.03223406775645577,-0.0008750436065999647,0.047478427134930404,1.4133016157096814,0.005876501254221085,0.022900763358778553,0.013567054868531603,0.009367792658316679,1.2728686524669683
2020-12-11,84.42,85.02,84.27,84.87,2297940,0.02686461647225169,0.036778602568634314,-0.0022640560736750656,0.051465176870828314,1.3040379613859097,0.007411657752615732,0.032984420642648615,0.025495408409859754,0.009253207014395175,-0.9726245123200172
2020-12-14,85.02,85.47,84.72,85.47,2535300,0.03105183105183101,0.04258804258804259,-0.004055421603010086,0.05804824050065193,1.5301506999444452,0.009054313183231407,0.030876854420455846,0.04806866952789712,0.0093048335169172,0.09829886306956759
2020-12-15,85.17,85.4,83.51,83.82,4572910,0.010134812693867887,0.023039847291815675,0.01522840304882778,0.03549802843656355,1.2479507838702621,0.00891089856471334,0.018345280038877254,0.013788098693758855,0.010483488105690525,0.5898376147596416
2020-12-16,83.82,84.64,83.44,84.12,2106480,0.011869947693770887,0.025699001426533686,0.011802058824735928,0.0355419542122777,1.1700819336451893,0.008811321073303083,0.01741654571843254,0.02385589094449858,0.01047252227548694,-0.7751311997312822
2020-12-17,83.66,83.66,83.14,83.21,2951870,0.0006129071025115699,0.01460882105516158,0.02302531149457764,0.02425112569960078,1.0855513019054759,0.00788006978796729,-0.014333096422648794,0.008239428086756151,0.010222237896817624,0.33742042390106697
2020-12-18,83.29,83.66,82.91,83.21,3342900,0.00029443576493196836,0.013974281937267208,0.023188347197538303,0.023777218727402242,1.4098764944734017,0.006985158109235434,-0.019559326028043,0.012779941577409915,0.010209891710522792,0.12439978628400361
2020-12-21,83.21,83.97,83.06,83.66,2341080,0.005629930671766719,0.01850346641166612,0.017765969900197343,0.02902583124373078,1.2419752657094931,0.0066001277371849874,-0.02117702117702125,0.009045953443493016,0.009976997177824413,-0.3562262043721791
2020-12-22,83.59,83.59,82.76,82.84,2266760,-0.00389908256880743,0.008259295026557268,0.02757782698464778,0.01977966184703292,1.1563218018655064,0.005524948800298539,-0.011691720353137591,0.006439071801725094,0.010204592881730978,-0.032260848213201854
2020-12-23,82.84,83.97,82.84,83.06,2432590,-0.001510955935468365,0.01032506621719245,0.02492888781836706,0.021906975947430327,1.1218390443546054,0.004767614701830977,-0.012601046124583903,0.004596032897919544,0.010010504774469867,0.07060500415520643
2020-12-24,83.06,83.29,81.4,81.93,2511360,-0.014494080312461683,-0.0035640180642011665,0.03918872417689932,0.010200563551975959,0.9549901891000752,0.003088139147267127,-0.015382766494411615,-0.029495380241648883,0.01028904738338949,0.03186789281501312
2020-12-28,82.16,82.68,81.63,81.93,2305300,-0.013987550347857763,-0.0037837178078846336,0.03946231707659567,0.011487216380880148,0.8082191559392033,0.0016855998702551625,-0.015382766494411615,-0.03464121597737713,0.010205109355077771,-0.08561358365889937
2020-12-29,82.16,82.46,81.86,82.31,1299700,-0.009767950431296343,0.0005199854209696749,0.0340158181695668,0.014479917306974115,0.9999999689578724,0.0009331982617259515,-0.01613674396366238,-0.03697203697203688,0.009693859913654367,-0.5730770155929061
